db_identifier,file_ext,file_name,file_dir,file_path
9a554486491e39d6ed79c795bf3cb889,.accdb,2134.27.101 Oneida Rt 5 (2005).accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\2134.27.101 Oneida Rt 5 (2005).accdb
0b40aa36aa2ab18250e10f5b714008af,.accdb,"2134.41.124 Rte 5,8,12 Addendum (05-09).accdb",X:\CRSP Databases\Region 02\Pre-2010 Databases,"X:\CRSP Databases\Region 02\Pre-2010 Databases\2134.41.124 Rte 5,8,12 Addendum (05-09).accdb"
c3da82789d9eb14c87a1a79278c87f42,.accdb,2166.19.121 FortPlain-10-97 (UPDATE).accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\2166.19.121 FortPlain-10-97 (UPDATE).accdb
ee816948967ad512d1cd28960e8b9292,.accdb,2203-05-122 Oriskany II-5-01 (UPDATE).accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\2203-05-122 Oriskany II-5-01 (UPDATE).accdb
a9d49b6bcd0527bb971252099c596a8b,.accdb,2203.05.122 Oriskany Parking Areas original 2002 but entered in updated db in 2017.accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\2203.05.122 Oriskany Parking Areas original 2002 but entered in updated db in 2017.accdb
afcbd32be62269f32713d8c7c21e71df,.accdb,2236.22.121 Rt. 29 Over Spruce Creek (6-06).accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\2236.22.121 Rt. 29 Over Spruce Creek (6-06).accdb
4ec0e0197b50823ab70f2f8bf7ebe80a,.accdb,2236.24.121 Johnstown (10-98) 2006 Corrections.accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\2236.24.121 Johnstown (10-98) 2006 Corrections.accdb
1181de5d7cf2818fb8c3e1ecfe27bd8b,.accdb,2236.24.121 Rte29-Johnstown-(10-98) (UPDATE).accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\2236.24.121 Rte29-Johnstown-(10-98) (UPDATE).accdb
f9679bab0cfdce7274b2bbeb1c37fed6,.accdb,2303.38.121 Oneida Rt 46 Railroad crossing (6-06).accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\2303.38.121 Oneida Rt 46 Railroad crossing (6-06).accdb
7f33093e254bacef7f2483c0bec65e7f,.accdb,2303.47.101 Rte 46 Wells Creek (5-07).accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\2303.47.101 Rte 46 Wells Creek (5-07).accdb
c0017cf8a9d9994940d67b2b83184b3c,.accdb,2752.83.101 Leonardsville-10-97 (UPDATE).accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\2752.83.101 Leonardsville-10-97 (UPDATE).accdb
f1d9f11cc118b69df726a21255c561fe,.accdb,2753.20.121 Johnny Cake (12-03) STP Notes.accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\2753.20.121 Johnny Cake (12-03) STP Notes.accdb
c6043cffe23da0f87e7ed12b4956f2eb,.accdb,2753.20.121 Johnny Cake (12-03).accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\2753.20.121 Johnny Cake (12-03).accdb
0961ce0faaf90b706f43d655e95c1cff,.accdb,2801-27-122 Hobby House Farm Site (4-99) (UPDATE).accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\2801-27-122 Hobby House Farm Site (4-99) (UPDATE).accdb
dfbf2ee23658bb6da41ece70d1afc277,.accdb,2801.27.122 - Judd Road Survey (Hobby Site) foxpro.accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\2801.27.122 - Judd Road Survey (Hobby Site) foxpro.accdb
12a3c1fafd73e10b1e36454d808ea776,.accdb,2801.27.122 Judd Road Extension Addendum B (05-11).accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\2801.27.122 Judd Road Extension Addendum B (05-11).accdb
1ec8f3046f6603826169ae82045086f2,.accdb,2801.27.123 Oriskany (12-06).accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\2801.27.123 Oriskany (12-06).accdb
0628edbe8198532299b627fb577374c2,.accdb,2802.72.122 Rome (8-00) (UPDATE).accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\2802.72.122 Rome (8-00) (UPDATE).accdb
3a62966d3b45ac5f634f0e9a8a95dbf5,.accdb,2804.43.101 Rt 80 Stark (6-06).accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\2804.43.101 Rt 80 Stark (6-06).accdb
ae6f6f3a6e4715bc0604c8017f68dc47,.accdb,2804.81.121 Fonda Slope Wall.accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\2804.81.121 Fonda Slope Wall.accdb
e73d8d7cb9f51aaac01dae178d153732,.accdb,2804.82.101 Georgetown Rte. 26 (6-08).accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\2804.82.101 Georgetown Rte. 26 (6-08).accdb
a3a8ae7ec92e4f61cf83f5d4f5ba6264,.accdb,2805.00.101 Rte 5 Rock Catchment (05-09).accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\2805.00.101 Rte 5 Rock Catchment (05-09).accdb
7c0560967dbf9f00b9751d98030c9a88,.accdb,2805.04.121 Rt. 291 Marcy (10-08).accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\2805.04.121 Rt. 291 Marcy (10-08).accdb
3caea8ca2327587dd965fc695be57c9b,.accdb,2805.05.121 Rt. 26 Eaton Culvert (10-08).accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\2805.05.121 Rt. 26 Eaton Culvert (10-08).accdb
b5b6a3678f5b2d0e849e78bbaee60231,.accdb,A031.01.701 Upper Castleton (10-2009).accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\A031.01.701 Upper Castleton (10-2009).accdb
75b67744261b762717718081656f7ece,.accdb,Backup of A031.01.701 Upper Castleton (10-2009).accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\Backup of A031.01.701 Upper Castleton (10-2009).accdb
25aa4e2406abae943d826def56c241b2,.accdb,HMLA.00.201 Alder Creek-07-98 (UPDATE).accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases,X:\CRSP Databases\Region 02\Pre-2010 Databases\HMLA.00.201 Alder Creek-07-98 (UPDATE).accdb
703f4acdcb9d9fb97b6cd3df8cfc4cb5,.accdb,2018.71.121 Thendara Dowling House Site (8-99) (UPDATE).accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases\Thendara 2018.71.121 (1999),X:\CRSP Databases\Region 02\Pre-2010 Databases\Thendara 2018.71.121 (1999)\2018.71.121 Thendara Dowling House Site (8-99) (UPDATE).accdb
67a50227f8aa772e097db19c1547df54,.accdb,2018.71.121 Thendara-Spain's Boarding House Site (1999) (UPDATE).accdb,X:\CRSP Databases\Region 02\Pre-2010 Databases\Thendara 2018.71.121 (1999),X:\CRSP Databases\Region 02\Pre-2010 Databases\Thendara 2018.71.121 (1999)\2018.71.121 Thendara-Spain's Boarding House Site (1999) (UPDATE).accdb
72f790fc4ffce8baec00f1708f73d1db,.accdb,3005.13.101 Elbridge (04-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3005.13.101 Elbridge (04-10).accdb
4d2b6a4eb3011f4c76d8f7770c884f97,.accdb,3005.13.101 Elbridge Bridge Removal Monitoring (11-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3005.13.101 Elbridge Bridge Removal Monitoring (11-10).accdb
63a93287a9139016eec8233a78523f3c,.accdb,3021.19.121 Rt. 89 Tyre (01-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3021.19.121 Rt. 89 Tyre (01-10).accdb
ecfa0fb40cff8066198e9ec80b134b7c,.accdb,3023.06.121 Rt 69 Drainage Easement (10-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3023.06.121 Rt 69 Drainage Easement (10-10).accdb
d3b84f86596681a8eeedde41077bb212,.accdb,3023.08.121 Mexico Rte. 69 Over Little Salmon River (09-11).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3023.08.121 Mexico Rte. 69 Over Little Salmon River (09-11).accdb
fe4a54cf4d6d2ea94c38efcaf07da18c,.accdb,3037.56.121 New Belgium Db (2001) (UPDATE) (BUSTED DATABASE).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3037.56.121 New Belgium Db (2001) (UPDATE) (BUSTED DATABASE).accdb
ab64ce611b4459c2cf46eee6894c9512,.accdb,3056.20.121 SR 481 Scriba-Churchill (11-11).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3056.20.121 SR 481 Scriba-Churchill (11-11).accdb
05963a24c3ea1a5692cbc2bda57b0e4f,.accdb,3057.56.101 Cayuga Heights Rd over Rt. 13 (08-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3057.56.101 Cayuga Heights Rd over Rt. 13 (08-10).accdb
a09c9d9cfb58c1ab2905b542fd523c20,.accdb,3057.57.101 Rt 13 over Carter Creek Add (12-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3057.57.101 Rt 13 over Carter Creek Add (12-10).accdb
fe63beb3ce4ad504241ce4c328e733e8,.accdb,3076.16.101 Rene Menard Bridge Replacement (10-13).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3076.16.101 Rene Menard Bridge Replacement (10-13).accdb
ce67b0df4db53e51a33e67ade2270d98,.accdb,3076.21.101 Elbridge Addendum (12-2017).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3076.21.101 Elbridge Addendum (12-2017).accdb
01dd4388c0df17a3cdfc5b37cd38d02c,.accdb,3076.21.101 Rt. 5 Elbridge (8-2016).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3076.21.101 Rt. 5 Elbridge (8-2016).accdb
03896bcf520b8e69355b3ec7c1af3175,.accdb,3076.21.101 Rt. 5 Elbridge (8-2016)NEW.accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3076.21.101 Rt. 5 Elbridge (8-2016)NEW.accdb
e4afe2ff01123dc647357f8b1b33ad08,.accdb,3155.28.121 Union Springs (10-2017).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3155.28.121 Union Springs (10-2017).accdb
18af82aeeee0c76ab0e668f98c6f3c94,.accdb,3169.05.101 34B over Salmon Creek (06-2018).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3169.05.101 34B over Salmon Creek (06-2018).accdb
5e437b544f5f5a4da80ec2d937ed8a34,.accdb,3287.20.101 Rte. 370 over Seneca (10-11).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3287.20.101 Rte. 370 over Seneca (10-11).accdb
b432c34589982e8edfc434c8a924b2d7,.accdb,3441.06.121 NY Rte. 176 @ CR 7 Addendum (09-12).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3441.06.121 NY Rte. 176 @ CR 7 Addendum (09-12).accdb
63657089a93f876c570782c7ef05978b,.accdb,3501.52.121 Sentinal Heights Addendum (04-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3501.52.121 Sentinal Heights Addendum (04-10).accdb
b8615b9becf2d876258428f21b624dbd,.accdb,3753.76.121 North Burdick Addendum (10-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3753.76.121 North Burdick Addendum (10-10).accdb
dba01f051a4e2e68747dd2adcee8455d,.accdb,3805.44.121 Granby Rte 176 Marker 176-3402-1053 (07-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3805.44.121 Granby Rte 176 Marker 176-3402-1053 (07-10).accdb
9be806ee7f27a62db50ca744319e6b65,.accdb,3805.44.121 Granby Rte 176 Marker 176-3402-1065 (07-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3805.44.121 Granby Rte 176 Marker 176-3402-1065 (07-10).accdb
1bafa8f7600a2bf1d284bcbc6fb01759,.accdb,3805.44.121 Hannibal (07-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3805.44.121 Hannibal (07-10).accdb
3086a3cedcc1ae273060a78794d4168b,.accdb,3805.44.121 Hannibal 1027 (05-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3805.44.121 Hannibal 1027 (05-10).accdb
a16d9c869c57bc8ad67bc97e7482a214,.accdb,3805.44.121 Henry Stacy Site (11-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3805.44.121 Henry Stacy Site (11-10).accdb
c03184ec8449853a3d5e7370b2a6468f,.accdb,3805.44.121 Lafayette Culvert (10-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3805.44.121 Lafayette Culvert (10-10).accdb
3fe44d34124871350effc65f9c91dfd5,.accdb,3805.44.121 Minetto Rt. 48 Culvert (10-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3805.44.121 Minetto Rt. 48 Culvert (10-10).accdb
b533bd767867577e57cbf84d98f38752,.accdb,3805.44.121 New Haven Rt. 104 (09-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3805.44.121 New Haven Rt. 104 (09-10).accdb
efb33f3964f5925c7bf2680bdbdda976,.accdb,3805.44.121 Rt. 264 at Biddlecom Rd (05-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3805.44.121 Rt. 264 at Biddlecom Rd (05-10).accdb
04d912fb277ba2892684a03e0917b3bf,.accdb,3805.44.121 Schroeppel Rte. 49 (08-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3805.44.121 Schroeppel Rte. 49 (08-10).accdb
ab514a633124f19d3029d6ede21be16d,.accdb,3805.45.101 Onondaga Lake Parkway (04-12).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3805.45.101 Onondaga Lake Parkway (04-12).accdb
efd2703e5ff483d8ea426a62f8a439a3,.accdb,3806.28.121 Mexico Culvert on Rt 104 (12-11).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3806.28.121 Mexico Culvert on Rt 104 (12-11).accdb
ad689a4e5aca6a6c2a4bdfd4a99bcfe8,.accdb,3806.39.121 Cleveland (6-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3806.39.121 Cleveland (6-10).accdb
30f87d738525ac711a87bd39446ff87c,.accdb,3806.39.121 Hannibal (6-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3806.39.121 Hannibal (6-10).accdb
429a504b7e7cb0e15b0279139a428061,.accdb,3806.39.121 Port Byron (06-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3806.39.121 Port Byron (06-10).accdb
55b717b9f7881ef4edb8b4537479c926,.accdb,3806.39.121 Pulaski (7-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3806.39.121 Pulaski (7-10).accdb
6cfdec9bddfb275cfaba7ad229130024,.accdb,3806.39.121 Weedsport (06-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3806.39.121 Weedsport (06-10).accdb
59c4e14981e3ead78dc3994c68de33c5,.accdb,3806.39.121 Williamstown (07-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3806.39.121 Williamstown (07-10).accdb
7357dfab8e9239ca7d52db6ad1090060,.accdb,3806.47.121 Constantia (05-10).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3806.47.121 Constantia (05-10).accdb
ce529799da1923deedd21207e169f364,.accdb,3806.81.101 Aurelius Culvert Rte. 5 & 20 (12-13).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3806.81.101 Aurelius Culvert Rte. 5 & 20 (12-13).accdb
0b14a8bb151e9d0690525a7128920099,.accdb,3807.39.101 Fayette Rt 414 Culvert C310070 (10-2016).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3807.39.101 Fayette Rt 414 Culvert C310070 (10-2016).accdb
c2004b3849fe7778486455a121ecc4c0,.accdb,3807.39.101 Mud Creek Rt. 3 Culvert Replacement C350007 (7-2016).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3807.39.101 Mud Creek Rt. 3 Culvert Replacement C350007 (7-2016).accdb
0877c267c97f684fadc536d32ae32faa,.accdb,3807.39.101 NY 414 Fayette (8-2016).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3807.39.101 NY 414 Fayette (8-2016).accdb
6ba23951ba013e8ff34d7baa80fd426c,.accdb,3807.39.101 NY 414 Fayette SITE EXAM (6-2017).accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3807.39.101 NY 414 Fayette SITE EXAM (6-2017).accdb
188672ef5c8527e29fb1a5f6fd18e0d5,.accdb,3M00.18.101 Tompkins Residency.accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\3M00.18.101 Tompkins Residency.accdb
69399937a3cffcb878b447336f9f9b81,.accdb,James Powell.accdb,X:\CRSP Databases\Region 03,X:\CRSP Databases\Region 03\James Powell.accdb
48952c06597924ee0c3ebb0719d2e045,.accdb,3314.34.121 Auburn Cato Plank Road (12-09).accdb,X:\CRSP Databases\Region 03\altered database,X:\CRSP Databases\Region 03\altered database\3314.34.121 Auburn Cato Plank Road (12-09).accdb
6531147938d99d58d5c3cbe432672426,.accdb,3314.34.121 Rt. 34 over Barge Canal (7-08).accdb,X:\CRSP Databases\Region 03\altered database,X:\CRSP Databases\Region 03\altered database\3314.34.121 Rt. 34 over Barge Canal (7-08).accdb
3f6cce12be6e3c4307650e074161c626,.accdb,3806.39.121 Port Byron (06-10).accdb,X:\CRSP Databases\Region 03\altered database,X:\CRSP Databases\Region 03\altered database\3806.39.121 Port Byron (06-10).accdb
66505fc4289777d94d81901f1b1814a1,.accdb,3010.15.121 Manlius (09-01) (UPDATE).accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3010.15.121 Manlius (09-01) (UPDATE).accdb
51e0fa81f8d02b8d41e9581d6313482d,.accdb,3013.07.121 Marcellus-12-99 (UPDATE).accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3013.07.121 Marcellus-12-99 (UPDATE).accdb
960cf222e73c88eeb738868ec7999524,.accdb,3015.26.101 Richland - Port Ontario (1996).accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3015.26.101 Richland - Port Ontario (1996).accdb
d09f4369b8f6330527690fc0d58e5daf,.accdb,3015.26.321 Port Ontario Wood Roadway (2001).accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3015.26.321 Port Ontario Wood Roadway (2001).accdb
ac9dccdba69bbeaf8c4cab2f8ec78050,.accdb,3015.32.101 SandyCreek-11-98 (UPDATE).accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3015.32.101 SandyCreek-11-98 (UPDATE).accdb
0a58e30c19555bd2d127e55a4d37bf3b,.accdb,3019.14.121 Jamesville (11-00) (UPDATE).accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3019.14.121 Jamesville (11-00) (UPDATE).accdb
bdfbb11621a9cec6c8fff87bdd630043,.accdb,3019.14.121 Jamesville-06-98 (UPDATE).accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3019.14.121 Jamesville-06-98 (UPDATE).accdb
e92df419c7d723bff0cd5ba2cb6d3a7c,.accdb,3019.14.121-Jamesvillemill-06-98.accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3019.14.121-Jamesvillemill-06-98.accdb
9fdcc8f0f9f41b492536dbfa5db94d9f,.accdb,3019.15.101 Warners (1997).accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3019.15.101 Warners (1997).accdb
c60d74c3386c9ca21df9229e4360eaca,.accdb,3022.32.101 Owasco Site Exam-2-01 (UPDATE).accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3022.32.101 Owasco Site Exam-2-01 (UPDATE).accdb
5ed0498cb44b3aace9c531c9e196bbfe,.accdb,3022.32.101 Owasco Survey-12-98 [UPDATE].accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3022.32.101 Owasco Survey-12-98 [UPDATE].accdb
7111ffa227762b17e01f2bb71ba5f3ee,.accdb,3023.07.121 Rt. 69 Mexico (12-07).accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3023.07.121 Rt. 69 Mexico (12-07).accdb
eef952ddea74afc493660238bbdb7542,.accdb,3034.92.101 Sennett - 6-98 [UPDATE].accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3034.92.101 Sennett - 6-98 [UPDATE].accdb
3dfd3fca41e71526ea099d866582f0cf,.accdb,3037.53.102 Euclid Survey (11-97) (UPDATE).accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3037.53.102 Euclid Survey (11-97) (UPDATE).accdb
0bae506c8dedb2ca85c9f979d7665fa6,.accdb,3037.53.102 Vandenburgh Data Recovery (12-01) (UPDATE).accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3037.53.102 Vandenburgh Data Recovery (12-01) (UPDATE).accdb
261020fc813a19ca69ba759d1bc046bc,.accdb,3037.53.102 Vandenburgh site exam (7-00) (UPDATE).accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3037.53.102 Vandenburgh site exam (7-00) (UPDATE).accdb
d52c7a51eb032e13ef5c74317628a233,.accdb,3037.56.101 Belgium Survey 12-97  ACCESSION VERSION.accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3037.56.101 Belgium Survey 12-97  ACCESSION VERSION.accdb
353f549185e772d3cf5d17dfb9aa0e3d,.accdb,3037.56.101 Belgium Survey 12-97 (UPDATE).accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3037.56.101 Belgium Survey 12-97 (UPDATE).accdb
33b21125a1c24dac3056ab71643b7316,.accdb,3037.56.121 belgium (STP notes)-4-00 (UPDATE).accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3037.56.121 belgium (STP notes)-4-00 (UPDATE).accdb
6d346902c564614018d7b290b2645f83,.accdb,3037.56.121 belgium report (2001) (CONVERTED).accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3037.56.121 belgium report (2001) (CONVERTED).accdb
ad9b273209bfde0258e6210afcfd6e95,.accdb,3037.56.121 belgium report (2001) (SERIOUSLY BUSTED UPGRADE).accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3037.56.121 belgium report (2001) (SERIOUSLY BUSTED UPGRADE).accdb
a5142711abe2e36938dbdcb1f83813bf,.accdb,3037.56.121 Belgium Rt. 31 (4-00) (UPDATE).accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3037.56.121 Belgium Rt. 31 (4-00) (UPDATE).accdb
cd754c5276649eaf6eefee2c8615e098,.accdb,3037.56.121 Belgium-Bailey Site copied from New Belgium db.accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3037.56.121 Belgium-Bailey Site copied from New Belgium db.accdb
e823af99b2c0e5b9073ff7524322e1ca,.accdb,3037.56.121 New Belgium Db (2001) (UPDATE) (BUSTED DATABASE).accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3037.56.121 New Belgium Db (2001) (UPDATE) (BUSTED DATABASE).accdb
4f02f90f294cf5c48a4912c2a73d97d6,.accdb,3037.59.101 Rt31-I481-Clay-2-02 (UPDATE).accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3037.59.101 Rt31-I481-Clay-2-02 (UPDATE).accdb
3ada15ef348ec868e10afce91308a03c,.accdb,3042.09.121 Cincinnatus-06-99 (UPDATE).accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3042.09.121 Cincinnatus-06-99 (UPDATE).accdb
d44b518bb993e585c81f5064275ff642,.accdb,3045.45.101 Rte 104 Oswege Bridge Replacement (10-00).accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3045.45.101 Rte 104 Oswege Bridge Replacement (10-00).accdb
88946fafe3ee3d4337ab4b1844f25c9d,.accdb,3045.51.101 Rte104-Oswego-12-04.accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3045.51.101 Rte104-Oswego-12-04.accdb
5464d762c678d79426e751dad08f67f3,.accdb,"3045.51.121 Dr. Snyder, Grange, and Mattison Sites.accdb",X:\CRSP Databases\Region 03\Pre-2010 Databases,"X:\CRSP Databases\Region 03\Pre-2010 Databases\3045.51.121 Dr. Snyder, Grange, and Mattison Sites.accdb"
127166e3134d6b9ac25ac40d014a80e6,.accdb,3045.51.121 Mrs. Stone Site (10-2008).accdb,X:\CRSP Databases\Region 03\Pre-2010 Databases,X:\CRSP Databases\Region 03\Pre-2010 Databases\3045.51.121 Mrs. Stone Site (10-2008).accdb
